BirdID,RightTarsus,BodyMass,WingLength,HeadBill,BirthYear,SexEstimate,Observer,CatchTime,Ageclass,Island,Lifespan,ReproductiveOutput,Status,Moult,BirthDate,BirthFieldPeriodID,LastSeenYea,CatchID,FieldPeriodID,OccasionDate,OccasionID,dtemp,dtmin,dtmax,drainfall,OccasionYear,ageatsamp,fys,SurvStatus
1762,26.07142857142857,16.785714285714285,68.28571428571429,36.82857142857143,2002,1,LB,17:30:00,SA,CN,18,11,B,NA,2002-10-10,41,2020,2883,30,2003-08-20,1205,27.377526881720428,22.5,32.5,183.05,2003,0.9,1,1
1763,23.666666666666668,14.466666666666667,65.58333333333333,36.06666666666666,2002,0,DR,11:20:00,A,CN,11,12,BrF,NA,2002-06-08,41,2013,2974,30,2003-06-08,1125,26.21587813620072,22.2,30.5,NA,2003,1,1,1
1764,24.5,14.1,67,36.3,2003,0,DR,14:22:00,J,CN,2,1,ABX,NA,2003-03-10,30,2005,2975,30,2003-06-08,1125,27.365509460297766,22.8,34.1,NA,2003,0.2,1,1
1765,24.35,14.628571428571428,67.33333333333333,36.35,2002,0,DR,15:30:00,A,CN,10,4,BrF,NA,2002-06-10,41,2012,2976,30,2003-06-10,1126,26.436075268817206,22.2,30.8,437.1,2003,1,1,1
1766,25.375,15.2,68.75,36.25,2003,1,DR,11:00:00,OFL,CN,6,1,SEEN2,NA,2003-02-13,30,2009,2977,30,2003-06-13,1129,27.915283653846153,22.8,34.1,NA,2003,0.3,1,1
1767,26.933333333333334,15.3,69,36.833333333333336,2002,1,CE,10:45:00,A,CN,5,4,B,NA,2002-06-15,41,2007,2978,30,2003-06-15,1131,26.436075268817206,22.2,30.8,437.1,2003,1,1,1
1768,26.45,16.85,65.5,37.25,2003,1,CE,15:54:00,J,CN,1,NA,ABX,NA,2003-03-20,30,2004,2979,30,2003-06-18,1135,27.365509460297766,22.8,34.1,NA,2003,0.2,1,1
1769,25.799999999999997,15.75,68.5,37.3,2003,1,LB,11:00:00,OFL,CN,6,5,SEEN2,NA,2003-02-20,30,2009,2980,30,2003-06-20,1138,27.915283653846153,22.8,34.1,NA,2003,0.3,1,1
1770,24.6,14.7,67,36.45,2003,1,CE,16:25:00,J,CN,1,NA,ABX,NA,2003-03-22,30,2004,2981,30,2003-06-20,1137,27.365509460297766,22.8,34.1,NA,2003,0.2,1,1
1771,24.4,14.6,67,36.8,2001,0,LB,09:35:00,A,CN,2,4,BrF,NA,2001-08-21,40,2003,2982,30,2003-06-23,1142,27.588511166253102,22.6,32.8,148.83333333333334,2003,1.8,1,1
1772,24.4,15,66,36.5,2003,0,LB,11:15:00,J,CN,4,3,H,NA,2003-03-26,30,2007,2985,30,2003-06-24,1144,27.365509460297766,22.8,34.1,NA,2003,0.2,1,1
1773,25.75,16.5,68.66666666666667,36.325,2002,1,LB,11:25:00,A,CN,3,5,BrM,NA,2002-06-26,41,2005,2880,30,2003-06-26,1148,26.436075268817206,22.2,30.8,437.1,2003,1,1,1
1774,24.614285714285714,16.214285714285715,68.35714285714286,37.24285714285714,2002,1,CE,15:45:00,SA,CN,6,4,ABX,NA,2002-10-29,41,2008,2835,30,2003-06-26,1147,27.377526881720428,22.5,32.5,183.05,2003,0.7,1,1
1775,25.333333333333332,15.799999999999999,67.66666666666667,36.63333333333333,2002,1,CE,08:56:00,A,CN,5,4,B,NA,2002-06-28,41,2007,2834,30,2003-06-28,1149,26.436075268817206,22.2,30.8,437.1,2003,1,1,1
1776,24.3,13.9,65,36.5,2002,0,CE,11:10:00,SA,CN,6,2,ABX,NA,2002-10-31,41,2008,2836,30,2003-06-28,1149,27.377526881720428,22.5,32.5,183.05,2003,0.7,1,1
1777,25.35,16.3,69,37.3,2003,1,LB,16:18:00,J,CN,6,3,ABX,NA,2003-03-30,30,2009,2839,30,2003-06-28,1150,27.365509460297766,22.8,34.1,NA,2003,0.2,1,1
1778,23.933333333333334,15.566666666666666,67.66666666666667,36.266666666666666,2002,0,CE,09:20:00,SA,CN,5,3,ABX,NA,2002-11-03,41,2007,2840,30,2003-07-01,1153,27.548387096774192,23.5,32.5,148.7,2003,0.7,1,1
1779,24.95,15.3,68,37.2,2002,0,CE,09:40:00,A,CN,6,2,BrF,NA,2002-07-01,41,2008,2841,30,2003-07-01,1153,26.491111111111113,22.5,30.8,437.1,2003,1,1,1
1780,26,16.9,69,37,2002,1,LB,11:30:00,SA,CN,3,NA,BrM,NA,2002-11-03,41,2005,2842,30,2003-07-01,1154,27.548387096774192,23.5,32.5,148.7,2003,0.7,1,1
1781,24.3,16.05,67,36.75,2002,0,CE,10:30:00,A,CN,3,3,H,NA,2002-07-02,41,2005,2843,30,2003-07-02,1155,26.491111111111113,22.5,30.8,437.1,2003,1,1,1
1782,23.875,15.6,67.5,35.975,2002,0,LB,09:25:00,A,CN,8,6,BrF,NA,2002-07-07,41,2010,2871,30,2003-07-07,1157,26.491111111111113,22.5,30.8,437.1,2003,1,1,1
1783,24.96666666666667,16.333333333333336,67.33333333333333,35.96666666666667,2003,1,CE,10:55:00,J,CN,7,2,ABX,NA,2003-04-08,30,2010,2858,30,2003-07-07,1156,26.989429280397022,22.8,32.2,NA,2003,0.2,1,1
1784,25.5,15.35,69,36.4,2002,1,CE,16:14:00,SA,CN,3,NA,SEEN1,NA,2002-11-09,41,2005,2845,30,2003-07-07,1156,27.548387096774192,23.5,32.5,148.7,2003,0.7,1,1
1785,26.333333333333332,16.733333333333334,66.66666666666667,36.43333333333333,2002,1,LB,09:00:00,SA,CN,3,NA,ABX,NA,2002-11-11,41,2005,2833,30,2003-07-09,1159,27.548387096774192,23.5,32.5,148.7,2003,0.7,1,1
1786,25.6,15.6,67,37.7,2002,1,CE,09:00:00,A,CN,1,NA,BrM,NA,2002-07-10,41,2003,2847,30,2003-07-10,1160,26.67,22.5,32,327.25,2003,1,1,1
1787,25.48,16.32,70.6,36.82,2002,1,LB,09:00:00,SA,CN,6,5,BrM,NA,2002-11-13,41,2008,2831,30,2003-07-11,1163,27.548387096774192,23.5,32.5,148.7,2003,0.7,1,1
1788,26.1,16.9,68,37.65,2002,1,CE,12:05:00,SA,CN,5,4,BrM,NA,2002-11-14,41,2007,2848,30,2003-07-12,1164,27.548387096774192,23.5,32.5,148.7,2003,0.7,1,1
1789,23.8,15.8,67,37,2002,0,CE,08:50:00,SA,CN,6,4,BrF,NA,2002-11-19,41,2008,2844,30,2003-07-17,1168,27.548387096774192,23.5,32.5,148.7,2003,0.7,1,1
1790,24.95,15.65,66.5,36.875,2002,0,CE,10:00:00,SA,CN,6,5,ABX,NA,2002-11-17,41,2008,2849,30,2003-07-15,1165,27.548387096774192,23.5,32.5,148.7,2003,0.7,1,1
1791,24.066666666666666,14.675,68.33333333333333,35.9,2002,0,CE,10:35:00,A,CN,10,5,U,NA,2002-07-17,41,2012,2850,30,2003-07-17,1168,26.67,22.5,32,327.25,2003,1,1,1
1793,25.8,16.6,70,36.8,2002,1,CE,07:40:00,A,CN,2,NA,ABX,NA,2002-07-21,41,2004,2852,30,2003-07-21,1171,26.67,22.5,32,327.25,2003,1,1,1
1794,25,16,67,35.8,2002,1,CE,15:40:00,A,CN,2,2,H,NA,2002-07-22,41,2004,2853,30,2003-07-22,1173,26.67,22.5,32,327.25,2003,1,1,1
1795,25.166666666666664,16.466666666666665,67.33333333333333,36.13333333333333,2002,1,CE,08:44:00,A,CN,7,5,BrM,NA,2002-07-26,41,2009,2854,30,2003-07-26,1174,26.67,22.5,32,327.25,2003,1,1,1
1796,26.6,17.6,68,37.6,2002,1,LB,07:50:00,A,CN,5,6,BrM,NA,2002-07-28,41,2007,2855,30,2003-07-28,1177,26.67,22.5,32,327.25,2003,1,1,1
1797,24.700000000000003,16.7,69,37.099999999999994,2002,1,CE,07:58:00,SA,CN,4,5,BrM,NA,2002-11-30,41,2006,2856,30,2003-07-28,1176,27.548387096774192,23.5,32.5,148.7,2003,0.7,1,1
1798,24.233333333333334,14.566666666666666,64.66666666666667,35.6,2003,0,CE,16:42:00,SA,CN,7,2,BrF,NA,2003-07-22,30,2010,3968,37,2005-07-22,1611,26.71465053763441,22,31.5,54.849999999999994,2005,2,1,1
1799,26.1,17.4,69,37.7,2002,1,CE,15:40:00,SA,CN,2,NA,SEEN1,NA,2002-12-01,41,2004,2846,30,2003-07-29,1178,NA,NA,NA,NA,2003,0.7,1,1
1800,24.9,15,65.75,36.7,2002,0,LB,09:55:00,A,CN,5,2,H,NA,2002-08-06,41,2007,2830,30,2003-08-06,1188,26.995555555555555,22.5,32,327.25,2003,1,1,1
1801,25.32,15.74,68.5,37.06,2002,1,LB,09:10:00,SA,CN,11,13,ABX,NA,2002-12-12,41,2013,2812,30,2003-08-09,1190,NA,NA,NA,NA,2003,0.7,1,1
1802,25.740000000000002,15.56,70.3,36.3,2002,1,LB,15:00:00,A,CN,8,4,BrM,NA,2002-08-10,41,2010,2809,30,2003-08-10,1191,27.133763440860214,22.5,32.5,267.73333333333335,2003,1,1,1
1803,24.775,14.8,66.375,36.4,2002,0,LB,07:45:00,A,CN,14,5,H,NA,2002-08-11,41,2016,2810,30,2003-08-11,1193,27.133763440860214,22.5,32.5,267.73333333333335,2003,1,1,1
1804,25.71666666666667,15.799999999999999,68.16666666666667,37.833333333333336,2003,1,LB,10:31:00,SA,CN,5,1,ABX,NA,2003-08-01,30,2008,3638,34,2004-07-05,1367,26.858243727598566,23.2,31.5,54.849999999999994,2004,0.9,1,1
1805,24.599999999999998,14.82,65.2,36.36,2003,0,OV,12:10:00,SA,CN,7,1,BrF,NA,2003-08-01,30,2010,3712,34,2004-08-08,1445,26.858243727598566,23.2,31.5,54.849999999999994,2004,1,1,1
1806,25.6,15,65,36.7,2003,1,CE,15:28:00,SA,CN,1,NA,ABX,NA,2003-08-05,30,2004,3515,34,2004-06-04,1291,26.858243727598566,23.2,31.5,54.849999999999994,2004,0.8,1,1
1807,23.4,14.5,65,35.6,2002,0,CE,07:50:00,SA,CN,1,NA,H,NA,2002-12-15,41,2003,2816,30,2003-08-12,1194,NA,NA,NA,NA,2003,0.7,1,1
1808,26.5,18.299999999999997,68,37.85,2003,1,IB,11:00:00,A,CN,5,4,NA,NA,2003-08-07,30,2008,5322,74,2006-03-15,1821,26.858243727598566,23.2,31.5,54.849999999999994,2006,2.6,1,1
1819,25.7,16.6,70.16666666666667,37.733333333333334,2003,1,OV,11:00:00,SA,CN,9,NA,ABX,NA,2003-08-05,30,2012,3717,34,2004-08-10,1451,26.858243727598566,23.2,31.5,54.849999999999994,2004,1,1,1
1820,NA,15.6,NA,NA,2003,1,DR,07:45:00,SA,CN,12,NA,ABX,NA,2003-07-25,30,2015,3477,32,2004-05-29,1273,26.71465053763441,22,31.5,54.849999999999994,2004,0.8,1,1
1821,24.8,15.1,65.25,36.9,2002,0,CE,08:40:00,A,CN,14,8,BrF,NA,2002-08-16,41,2016,2811,30,2003-08-16,1198,27.133763440860214,22.5,32.5,267.73333333333335,2003,1,1,1
1822,25.5,15.1,68,36.6,2002,1,CE,10:20:00,A,CN,3,1,BrM,NA,2002-08-17,41,2005,2823,30,2003-08-17,1200,27.133763440860214,22.5,32.5,267.73333333333335,2003,1,1,1
1823,26.75,16,69.5,37.349999999999994,2002,1,CE,08:15:00,A,CN,6,1,BrM,NA,2002-08-19,41,2008,2824,30,2003-08-19,1202,27.133763440860214,22.5,32.5,267.73333333333335,2003,1,1,1
1824,24.766666666666666,15.466666666666667,67.16666666666667,35.516666666666666,2003,0,OV,09:10:00,SA,CN,12,8,ABX,NA,2003-08-10,30,2015,3697,34,2004-08-04,1437,26.82755376344086,22,31.8,164.63333333333333,2004,1,1,1
1825,24.2,14.6,65,36.3,2003,0,DR,10:45:00,SA,CN,4,NA,SEEN2,NA,2003-08-08,30,2007,3570,34,2004-06-12,1311,26.858243727598566,23.2,31.5,54.849999999999994,2004,0.8,1,1
1826,24.59090909090909,16.19,66.86363636363636,36.30909090909091,2003,0,CE,14:24:00,SA,CN,17,12,ABX,NA,2003-08-09,30,2020,3737,34,2004-08-26,1476,26.82755376344086,22,31.8,164.63333333333333,2004,1,1,1
1827,23.8,15.533333333333333,66.2,36.22,2002,0,CE,08:00:00,SA,CN,11,4,ABX,NA,2002-12-24,41,2013,2828,30,2003-08-21,1206,NA,NA,NA,NA,2003,0.7,1,1
1830,24.2,15,66,36.1,2003,0,CE,08:45:00,SA,CN,2,NA,ABX,NA,2003-08-11,30,2005,3808,35,2005-01-02,1514,26.82755376344086,22,31.8,164.63333333333333,2005,1.4,1,1
1831,25.450000000000003,17.35,70.5,37.5,2003,1,AK,16:15:00,A,CN,5,2,BrM,NA,2003-08-19,30,2008,3980,37,2005-08-06,1665,26.82755376344086,22,31.8,164.63333333333333,2005,2,1,1
1833,23.5,13.7,67,35.5,2003,0,LB,11:07:00,J,CN,2,2,OFL,NA,2003-08-13,30,2005,3130,31,2004-01-03,1251,26.82755376344086,22,31.8,164.63333333333333,2004,0.4,1,1
1843,NA,16.1,NA,NA,2003,1,DR,07:30:00,SA,CN,2,NA,ABX,NA,2003-08-17,30,2005,3478,32,2004-05-29,1273,26.82755376344086,22,31.8,164.63333333333333,2004,0.8,1,1
1844,NA,14.9,NA,NA,2003,1,DR,08:50:00,SA,CN,10,1,ABX,NA,2003-08-06,30,2013,3482,32,2004-05-29,1273,26.858243727598566,23.2,31.5,54.849999999999994,2004,0.8,1,1
1847,NA,12.5,NA,NA,2003,0,DR,08:20:00,SA,CN,1,NA,ABX,NA,2003-08-19,30,2004,3475,32,2004-05-29,1273,26.82755376344086,22,31.8,164.63333333333333,2004,0.8,1,1
1848,26.06,15.879999999999999,69.8,36.620000000000005,2003,1,JC,15:11:00,A,CN,7,2,BrM,NA,2003-08-17,30,2010,5524,75,2006-08-06,1903,26.82755376344086,22,31.8,164.63333333333333,2006,3,1,1
1849,NA,NA,NA,NA,2003,0,DR,11:00:00,J,CN,1,NA,NA,NA,2003-08-16,30,2004,3492,34,2004-05-30,1277,26.82755376344086,22,31.8,164.63333333333333,2004,0.8,1,1
1851,23.6,15.4,67.5,36.25,2003,0,CE,09:13:00,SA,CN,6,1,H,NA,2003-01-02,41,2009,2901,30,2003-08-30,1216,28.370964285714287,23.3,34.1,NA,2003,0.7,1,1
1852,24.64,15.475000000000001,65.2,36.46,2003,0,JC,17:20:00,A,CN,11,4,BrF,NA,2003-08-20,30,2014,5549,75,2006-08-12,1916,26.82755376344086,22,31.8,164.63333333333333,2006,3,1,1
1854,24.85,15.425,67.5,35.85,2003,0,CE,17:13:00,SA,CN,6,7,BrF,NA,2003-08-20,30,2009,3988,37,2005-07-29,1637,26.82755376344086,22,31.8,164.63333333333333,2005,1.9,1,1
1856,25.8,14,69,37.1,2003,1,DR,09:40:00,SA,CN,7,NA,NA,NA,2003-08-21,30,2010,3584,34,2004-06-12,1311,26.82755376344086,22,31.8,164.63333333333333,2004,0.8,1,1
1857,24.366666666666667,14.533333333333333,64.83333333333333,36.33333333333333,2003,0,LB,07:46:00,A,CN,11,4,H,NA,2003-08-21,30,2014,3883,37,2005-06-10,1534,26.82755376344086,22,31.8,164.63333333333333,2005,1.8,1,1
1858,NA,15.2,NA,NA,2003,1,DR,08:46:00,J,CN,6,NA,NA,NA,2003-08-21,30,2009,3502,34,2004-05-30,1277,26.82755376344086,22,31.8,164.63333333333333,2004,0.8,1,1
1861,26.7,15.399999999999999,72,NA,1994,1,KO,14:40:00,A,CN,3,2,BrM,NA,1994-06-05,17,1997,161,22,1997-08-14,746,26.504566802620193,21.8,30.8,NA,1997,3.2,1,1
1862,NA,17.033333333333335,70.5,NA,1990,1,PE,NA,A,CN,11,4,BrM,NA,1990-07-02,12,2001,158,21,1996-06-29,559,26.78548387096774,22.8,32.4,NA,1996,6,1,1
1864,25.366666666666667,14.299999999999999,67.5,35.6,2003,0,LB,09:03:00,J,CN,10,4,OFL,NA,2003-07-28,30,2013,3082,31,2003-12-15,1228,26.71465053763441,22,31.5,54.849999999999994,2003,0.4,1,1
1865,24.3,13,67,36.5,2003,0,LB,09:49:00,J,CN,4,2,U,NA,2003-09-15,30,2007,3083,31,2003-12-15,1228,26.844516129032257,22,31.8,164.63333333333333,2003,0.2,1,1
1866,27,15.649999999999999,67,37.45,2003,1,LB,11:36:00,J,CN,2,NA,OFL,NA,2003-08-05,30,2005,3084,31,2003-12-15,1228,26.858243727598566,23.2,31.5,54.849999999999994,2003,0.4,1,1
1867,26.366666666666667,15.766666666666666,68.66666666666667,37.46666666666667,2003,1,LB,07:57:00,J,CN,5,2,OFL,NA,2003-08-19,30,2008,3085,31,2003-12-16,1230,26.82755376344086,22,31.8,164.63333333333333,2003,0.3,1,1
1868,26.414285714285715,17.3,69.92857142857143,37.857142857142854,2003,1,LB,08:26:00,J,CN,15,4,OFL,NA,2003-08-09,30,2018,3086,31,2003-12-17,1232,26.82755376344086,22,31.8,164.63333333333333,2003,0.4,1,1
1869,24.67142857142857,15.785714285714286,68.57142857142857,36.58571428571429,2003,1,LB,15:20:00,J,CN,12,9,OFL,NA,2003-08-07,30,2015,3087,31,2003-12-19,1235,26.858243727598566,23.2,31.5,54.849999999999994,2003,0.4,1,1
1870,24,14.5,67,35.9,2003,0,LB,12:45:00,J,CN,1,NA,OFL,NA,2003-08-08,30,2004,3088,31,2003-12-20,1236,26.858243727598566,23.2,31.5,54.849999999999994,2003,0.4,1,1
1871,25.799999999999997,16.049999999999997,68,36.65,2003,1,LB,08:50:00,SA,CN,6,6,BrM,NA,2003-04-25,30,2009,3089,31,2003-12-21,1238,26.81303970223325,22,32.2,NA,2003,0.7,1,1
1872,24.4,14.166666666666666,67,35.53333333333333,2003,0,LB,08:12:00,J,CN,9,2,OFL,NA,2003-08-17,30,2012,3090,31,2003-12-22,1240,26.82755376344086,22,31.8,164.63333333333333,2003,0.3,1,1
1873,25,14.05,66.5,36.55,2003,0,LB,09:15:00,J,CN,3,2,FL,NA,2003-12-06,31,2006,3091,31,2003-12-22,1240,NA,NA,NA,NA,2003,0,1,1
1874,25.9,15.1,70,36.1,2003,1,LB,11:21:00,J,CN,0,NA,OFL,NA,2003-08-06,30,2003,3092,31,2003-12-22,1240,26.858243727598566,23.2,31.5,54.849999999999994,2003,0.4,0,1
1875,NA,NA,NA,NA,2003,0,LB,12:30:00,OFL,CN,0,NA,SEEN1,NA,2003-08-20,30,2003,3093,31,2003-12-22,1240,26.82755376344086,22,31.8,164.63333333333333,2003,0.3,0,1
1876,24.9,14.9,69,36.7,2003,0,LB,15:57:00,J,CN,2,1,OFL,NA,2003-08-10,30,2005,3094,31,2003-12-22,1240,26.82755376344086,22,31.8,164.63333333333333,2003,0.4,1,1
1877,26.375,16.65,66.75,36.925,2003,1,LB,08:43:00,J,CN,16,10,OFL,NA,2003-09-24,30,2019,3095,31,2003-12-23,1241,26.844516129032257,22,31.8,164.63333333333333,2003,0.2,1,1
1878,25.799999999999997,15.8,68,36.75,2001,1,LB,09:11:00,A,CN,5,NA,BrM,NA,2001-12-24,40,2006,3096,31,2003-12-24,1243,NA,NA,NA,NA,2003,2,1,1
1879,24.3,12.8,64,36.1,2003,0,LB,08:59:00,J,CN,1,NA,OFL,NA,2003-09-17,30,2004,3097,31,2003-12-14,1226,26.844516129032257,22,31.8,164.63333333333333,2003,0.2,1,1
1881,25.85,15.95,67.66666666666667,36.81666666666666,2003,1,LB,10:41:00,J,CN,12,12,OFL,NA,2003-08-22,30,2015,3125,31,2003-12-28,1246,26.82755376344086,22,31.8,164.63333333333333,2003,0.4,1,1
1882,26.4,15.9,69,36.65,2003,1,LB,15:59:00,SA,CN,1,1,ABX,NA,2003-04-30,30,2004,3132,31,2003-12-26,1244,26.81303970223325,22,32.2,NA,2003,0.7,1,1
1883,25.6,14.6,64,36.8,2003,1,LB,11:01:00,J,CN,0,NA,OFL,NA,2003-08-29,30,2003,3133,31,2003-12-27,1245,26.82755376344086,22,31.8,164.63333333333333,2003,0.3,0,1
1884,26.7,15.95,68,36.55,2003,1,LB,16:21:00,J,CN,7,2,OFL,NA,2003-08-05,30,2010,3134,31,2003-12-27,1245,26.858243727598566,23.2,31.5,54.849999999999994,2003,0.4,1,1
1885,24.1,12.6,69,35.8,2003,0,LB,16:22:00,J,CN,1,NA,OFL,NA,2003-08-20,30,2004,3135,31,2004-01-01,1248,26.82755376344086,22,31.8,164.63333333333333,2004,0.4,1,1
1886,24.9,15.8625,68.8125,36.1125,2002,1,LB,08:54:00,A,CN,8,8,BrM,NA,2002-07-20,41,2010,3136,31,2004-01-02,1249,26.67,22.5,32,327.25,2004,1.5,1,1
1887,25.35,14.75,65.75,36.25,2003,1,LB,08:54:00,J,CN,12,NA,OFL,NA,2003-09-05,30,2015,3137,31,2004-01-02,1249,26.844516129032257,22,31.8,164.63333333333333,2004,0.3,1,1
1888,25.2,14.55,66,36.25,2003,0,LB,17:05:00,J,CN,8,1,OFL,NA,2003-08-17,30,2011,3138,31,2004-01-03,1251,26.82755376344086,22,31.8,164.63333333333333,2004,0.4,1,1
1889,24.2,13.2,64.5,36.1,2003,0,LB,09:51:00,J,CN,1,NA,OFL,NA,2003-10-06,30,2004,3139,31,2004-01-04,1252,26.737741935483868,22,31.8,208.89999999999998,2004,0.2,1,1
1890,25.133333333333333,15.3,69,36.6,2003,1,LB,11:40:00,J,CN,5,NA,OFL,NA,2003-08-07,30,2008,3124,31,2003-12-27,1245,26.858243727598566,23.2,31.5,54.849999999999994,2003,0.4,1,1
1891,24.85,14,64.5,36.55,2002,0,ArD,09:45:00,OFL,CN,3,4,OFL,NA,2002-05-27,41,2005,3140,41,2002-09-24,1119,26.36274193548387,22.2,30.5,NA,2002,0.3,1,1
1892,24,15.5,66,35.9,2001,0,ArD,14:00:00,A,CN,4,3,ABX,NA,2001-09-27,40,2005,3144,41,2002-09-27,1121,27.66032258064516,22.6,32.8,148.83333333333334,2002,1,1,1
1893,24.8,16,65,36.9,2001,0,JC,16:45:00,SA,CN,5,4,ABX,NA,2001-12-19,40,2006,3146,41,2002-08-16,1081,NA,NA,NA,NA,2002,0.7,1,1
1894,25.6,14.5,69,36.3,2002,1,ArD,15:15:00,SA,CN,1,NA,ABX,NA,2002-01-30,41,2003,3147,41,2002-09-27,1121,28.031307603686635,22.8,32.7,NA,2002,0.7,1,1
1895,24.533333333333335,16,68,36.43333333333334,2003,0,CE,09:04:00,SA,CN,7,3,BrF,NA,2003-09-07,30,2010,3965,37,2005-07-28,1634,26.844516129032257,22,31.8,164.63333333333333,2005,1.9,1,1
1896,NA,NA,NA,NA,2003,1,DR,09:05:00,SA,CN,1,NA,ABX,NA,2003-09-17,30,2004,3487,32,2004-05-29,1273,26.844516129032257,22,31.8,164.63333333333333,2004,0.7,1,1
1897,26.766666666666666,17.8,69.33333333333333,37.266666666666666,2003,1,CE,09:45:00,A,CN,7,2,BrM,NA,2003-09-17,30,2010,5693,77,2007-01-24,1978,26.844516129032257,22,31.8,164.63333333333333,2007,3.4,1,1
2959,24.6,14.966666666666667,65.5,35.36666666666667,2003,0,LB,08:50:00,A,CN,7,1,U,NA,2003-05-25,30,2010,3423,32,2004-05-24,1263,26.503360215053764,22,31,NA,2004,1,1,1
2960,25.46666666666667,15.742857142857144,69.33333333333333,36.58333333333333,2003,1,LB,10:08:00,SA,CN,13,5,ABX,NA,2003-09-27,30,2016,3424,32,2004-05-24,1263,26.844516129032257,22,31.8,164.63333333333333,2004,0.7,1,1
2962,25.275,15.825,67.75,36.925,2004,1,LB,16:46:00,FL,CN,3,1,FL,NA,2004-03-26,34,2007,3429,32,2004-05-25,1266,27.113897849462365,NA,NA,NA,2004,0.2,1,1
2963,24.67142857142857,15.3,68.21428571428571,36.32857142857143,2004,0,OV,08:30:00,OFL,CN,6,11,OFL,NA,2004-01-26,31,2010,3430,32,2004-05-25,1267,27.879329877112134,NA,NA,NA,2004,0.3,1,1
2964,25.82857142857143,16.785714285714285,69.21428571428571,37.357142857142854,2002,1,LB,14:36:00,SA,CN,6,1,ABX,NA,2002-12-28,41,2008,3431,32,2004-05-25,1266,NA,NA,NA,NA,2004,1.4,1,1
2965,25.2,13.5,70,37.4,2004,1,OV,15:30:00,J,CN,7,NA,OFL,NA,2004-02-25,31,2011,3432,32,2004-05-25,1267,27.70986559139785,NA,NA,NA,2004,0.2,1,1
2966,25.98,15.690909090909091,69.81818181818181,36.663636363636364,2004,1,OV,10:00:00,J,CN,14,23,OFL,NA,2004-02-26,31,2018,3433,32,2004-05-26,1269,27.70986559139785,NA,NA,NA,2004,0.2,1,1
2967,25.9,13.8,67,37.1,2004,1,LB,15:45:00,OFL,CN,0,NA,OFL,NA,2004-01-29,31,2004,3434,32,2004-05-28,1271,27.879329877112134,NA,NA,NA,2004,0.3,0,1
2968,24.2,13.85,65.75,36.025,2003,0,DR,08:00:00,SA,CN,10,9,U,NA,2003-10-02,30,2013,3435,32,2004-05-29,1273,26.737741935483868,22,31.8,208.89999999999998,2004,0.7,1,1
2969,26.8,14,69,37.3,2004,1,DR,08:45:00,OFL,CN,0,NA,OFL,NA,2004-01-30,31,2004,3436,32,2004-05-29,1273,27.879329877112134,NA,NA,NA,2004,0.3,0,1
2970,23.9,13.6,68,36.3,2003,0,DR,10:00:00,A,CN,2,NA,NA,NA,2003-05-30,30,2005,3437,34,2004-05-30,1277,26.503360215053764,22,31,NA,2004,1,1,1
2971,25.4,13.1,65,35.9,2004,0,DR,10:20:00,OFL,CN,3,2,NA,NA,2004-01-31,31,2007,3438,34,2004-05-30,1277,27.879329877112134,NA,NA,NA,2004,0.3,1,1
2972,27.2,15.8,73,37.8,2003,1,OV,15:30:00,A,CN,1,2,SEEN1,NA,2003-05-30,30,2004,3439,34,2004-05-30,1278,26.503360215053764,22,31,NA,2004,1,1,1
2973,25.4,13.4,68,37.2,2004,1,CE,08:50:00,OFL,CN,1,NA,SEEN1,NA,2004-02-06,31,2005,3440,34,2004-06-05,1293,28.11648745519713,NA,NA,NA,2004,0.3,1,1
2974,26.55,15.75,69,37.2,2004,1,CE,09:20:00,OFL,CN,13,10,AB,NA,2004-02-08,31,2017,3441,34,2004-06-07,1299,27.70986559139785,NA,NA,NA,2004,0.3,1,1
2975,23.5,14.6,66,36.4,2004,0,CE,15:37:00,OFL,CN,2,2,SEEN2,NA,2004-02-09,31,2006,3442,34,2004-06-08,1301,27.70986559139785,NA,NA,NA,2004,0.3,1,1
2976,26.45,16.566666666666666,70.25,37.225,2003,1,CE,13:40:00,SA,CN,7,1,BrM,NA,2003-10-10,30,2010,3443,34,2004-06-06,1295,26.737741935483868,22,31.8,208.89999999999998,2004,0.7,1,1
2977,24.9,14.8,66,36.7,2004,0,DR,15:15:00,OFL,CN,2,NA,NSA,NA,2004-02-10,31,2006,3444,34,2004-06-09,1304,27.70986559139785,NA,NA,NA,2004,0.3,1,1
2978,24.714285714285715,15.285714285714285,68.57142857142857,36.457142857142856,2003,0,CE,15:45:00,A,CN,10,5,BrF,NA,2003-06-07,30,2013,3445,34,2004-06-07,1299,26.39114695340502,22,31,NA,2004,1,1,1
2979,26.4,14.9,71,37.5,2004,1,DR,16:20:00,OFL,CN,0,NA,H,NA,2004-02-12,31,2004,3446,34,2004-06-11,1309,27.70986559139785,NA,NA,NA,2004,0.3,0,1
2980,25.033333333333335,14.933333333333334,68.33333333333333,36.166666666666664,2004,1,DR,16:38:00,OFL,CN,4,1,ABX,NA,2004-02-12,31,2008,3447,34,2004-06-11,1309,27.70986559139785,NA,NA,NA,2004,0.3,1,1
2981,24.8,14.9,NA,36.3,2003,0,CE,17:00:00,SA,CN,4,1,FLOAT,NA,2003-10-25,31,2007,3448,34,2004-06-21,1331,26.737741935483868,22,31.8,208.89999999999998,2004,0.7,1,1
